iso,year,gdp_current_usd,gdp_growth_annual,inflation_annual_cpi,credit_private_gdp,broad_money_gdp,current_account_gdp,trade_percent_gdp,exchange_rate_usd,unemployment_rate,gov_debt_percent_gdp,gov_revenue_percent_gdp
USA,2005,13039197000000.0,3.483549937943,3.3927468454955,188.633073823051,72.4515020115068,-5.74598267055862,25.6385573436769,1.0,5.084,56.5383512496973,17.928590234506
USA,2004,12217196000000.0,3.84777169205226,2.67723669309172,184.805504038329,71.5496408003688,-5.20485224269137,24.4480566571904,1.0,5.529,56.6617331832934,16.8434344509166
USA,2003,11456450000000.0,2.795605965883,2.27009497336115,177.400119261882,72.1574582749613,-4.55897769378821,22.6272972866813,1.0,5.989,56.2497806912263,16.7774293083809
USA,2002,10929108000000.0,1.70044732363073,1.58603162650601,162.40434447351,72.4487187841909,-4.17334150234402,22.2863842136065,1.0,5.783,53.861925419714,17.3842220243409
USA,2001,10581929000000.0,0.955538346430316,2.82617111885407,170.849434711064,71.6362791527051,-3.72407526075822,22.9671830154975,1.0,4.731,52.4430470096709,19.5089146789777
USA,2000,10250952000000.0,4.07758575804293,3.37685727149929,162.620241986949,68.5141438570779,-3.92088461637514,25.1029855568536,1.0,3.992,33.2676418736523,20.576137708966
USA,1999,9631172000000.0,4.78842505322162,2.18802719697358,171.614264671168,67.4524242740136,-2.97598256993022,23.3135697296238,1.0,4.219,37.7272880185298,19.7821199745991
USA,1998,9062817000000.0,4.48313334577439,1.55227909874364,157.804656954083,65.4584220336789,-2.37273907218914,22.8258939797637,1.0,4.511,41.1291544339911,19.8287133018354
USA,1997,8577552000000.0,4.44712794186451,2.33768993730735,146.57986221463,63.1026078302994,-1.64061377884972,23.4283278026178,1.0,5.0,44.1174824705231,19.4159126053681
USA,1996,8073122000000.0,3.7727726858688,2.93120419993441,137.665711099743,62.077087401875,-1.54496736206885,22.6870719902412,1.0,5.451,46.7417685500108,18.9521476326011
USA,1995,7639749000000.0,2.68443073540719,2.80541968853662,130.168599500427,60.8150738983702,-1.48644935848023,22.4533816490568,1.0,5.65,47.2095352870886,18.7804599339586
USA,1994,7287236000000.0,4.02902272904724,2.60744159215453,120.183035270976,59.658847332514,-1.66925292387951,21.0554591617453,1.0,6.119,47.3534821707435,18.2572651688514
USA,1993,6858559000000.0,2.75179586183873,2.95165696638559,120.994532191545,63.1321973026696,-1.23616054042839,20.0446187019752,1.0,6.9,48.2461403335599,18.0456273686645
